,experience_id,experience_name,similar_experience
410,17492.0,Combo: La Pedrera Exclusive Early Access + The Hidden Pedrera Guided Tour,"Fast Track Guided Tour of Sagrada Familia,,Tour of Medieval Girona,,Palau De La Musica Catalana,,Casa Amatller Audioguide tour,,Fast Track Bilingual Guided Tour of Sagrada Familia,,Park Guell Guided Tour with No Wait Entrance,,The Hidden Pedrera Guided Tour,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery"
411,8805.0,From Barcelona: Montserrat Afternoon Trip with Cogwheel Train Ride,"Early Access Guided Tour to Montserrat Monastery from Barcelona,,Early-Morning Express : Montserrat Guided Tour,,Colonia Guell Tickets With Transportation to/from Barcelona,,Girona & Figueres and Dali Museum Day Trip from Barcelona,,Tickets to the Museum of Contemporary Art of Barcelona (MACBA),,Wax Museum Barcelona: Skip the Line Ticket,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery,,Barcelona Erotic Museum Tickets: Skip The Line,,Barcelona Articket Passport: Admission to 6 museums"
412,7686.0,Teleferic De Montjuic/ Montjuic Cable Car,"Casa Vicens - Gaudi's First House,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Casa Batlló Entry Tickets - Gold,,Casa Mila-La Pedrera Night Experience,,La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,The Barcelona Pass - Unlimited Attractions Pass,,FC Barcelona: Camp Nou Stadium & Museum Tour,,Sant Pau Moderniste Site Tickets,,La Pedrera Premium Tickets"
413,8979.0,Early Access Guided Tour to Montserrat Monastery from Barcelona,"Early Access Guided Tour to Montserrat Monastery from Barcelona,,Early-Morning Express : Montserrat Guided Tour,,Colonia Guell Tickets With Transportation to/from Barcelona,,Girona & Figueres and Dali Museum Day Trip from Barcelona,,Tickets to the Museum of Contemporary Art of Barcelona (MACBA),,Wax Museum Barcelona: Skip the Line Ticket,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery,,Barcelona Erotic Museum Tickets: Skip The Line,,Barcelona Articket Passport: Admission to 6 museums"
414,8988.0,Casa Vicens - Gaudi's First House,"Casa Batlló Entry Tickets - Blue,,Casa Mila-La Pedrera Night Experience,,Casa Batlló Timed Entry Ticket,,Casa Batlló Entry Tickets - Gold,,Casa Batlló Entry Tickets - Silver,,La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,La Pedrera Premium Tickets,,The Barcelona Pass - Unlimited Attractions Pass,,FC Barcelona: Camp Nou Experience - Anytime Entry"
415,14865.0,Cadaqués Walking Tour with Cap de Creus Boat Trip,"Las Golondrinas Boat Trip,,Cadaqués Walking Tour & Boat Trip,,Fast Track Guided Tour of Sagrada Familia,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Monumental Girona Tour,,Casa Amatller Guided Tour,,Barcelona Erotic Museum Tickets: Skip The Line,,Barcelona: City Explorer Pass,,Casa Batlló Timed Entry Ticket"
416,10330.0,The Barcelona Pass - Unlimited Attractions Pass,"FC Barcelona: Camp Nou Stadium & Museum Tour,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Casa Batlló Entry Tickets - Gold,,La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,Casa Batlló Entry Tickets - Silver,,La Pedrera Premium Tickets,,Teleferic De Montjuic/ Montjuic Cable Car,,Barcelona: City Explorer Pass,,Casa Mila-La Pedrera Night Experience"
417,3769.0,Montserrat Tour with Wine Tasting,"Montserrat Monastery Tour + Hiking Off the Beaten Path,,Early-Morning Express : Montserrat Guided Tour,,Montserrat Walking Tour with Tapas & Wine,,Rural Catalonia Hiking Tour and Rupit Medieval Town Experience,,Medieval Villages and La Garrotxa Volcanic Zone Hiking Tour,,Early Access Guided Tour to Montserrat Monastery from Barcelona,,Hiking Trails and Tossa de Mar Tour in Costa Brava,,Vall de Núria Pyrenees Hiking Tour,,El Penedès Hike & Wines Tour"
418,3501.0,Las Golondrinas Boat Trip,"Cadaqués Walking Tour with Cap de Creus Boat Trip,,Cadaqués Walking Tour & Boat Trip,,Fast Track Guided Tour of Sagrada Familia,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Monumental Girona Tour,,Casa Amatller Guided Tour,,Barcelona Erotic Museum Tickets: Skip The Line,,Barcelona: City Explorer Pass,,Casa Batlló Timed Entry Ticket"
419,16941.0,ALL-INCLUSIVE CAMP NOU TOUR PLUS,"Barcelona Erotic Museum Tickets: Skip The Line,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Wax Museum Barcelona: Skip the Line Ticket,,Skip-the-line Guided English Tour of Picasso Museum,,Tickets to the Museum of Contemporary Art of Barcelona (MACBA),,The Barcelona Pass - Unlimited Attractions Pass,,Barcelona Articket Passport: Admission to 6 museums,,Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,,Poble Espanyol Tickets"
420,14863.0,Tour of Medieval Girona,"Girona Tour: Jewish Quarter & City Walls,,Monumental Girona Tour,,Girona: Arab Baths Tour,,Dali's Figueres and Girona,,Casa Amatller Audioguide tour,,Small-Group Dali Museum Barcelona Guided Tour,,Park Guell Guided Tour with No Wait Entrance,,Palau De La Musica Catalana,,Fast Track Guided Tour to Sagrada Familia with Tower Access"
421,17255.0,Poble Espanyol,"Poble Espanyol Tickets,,Easy Montserrat,,Sant Pau Moderniste Site Tickets,,Monumental Girona Tour,,Barcelona: City Explorer Pass,,Barcelona Erotic Museum Tickets: Skip The Line,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Casa Amatller Guided Tour,,Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets"
422,14946.0,Medieval Villages and La Garrotxa Volcanic Zone Hiking Tour,"Montserrat Monastery Tour + Hiking Off the Beaten Path,,El Penedès Hike & Wines Tour,,Vall de Núria Pyrenees Hiking Tour,,Hiking Trails and Tossa de Mar Tour in Costa Brava,,Rural Catalonia Hiking Tour and Rupit Medieval Town Experience,,Early-Morning Express : Montserrat Guided Tour,,Montserrat Tour with Wine Tasting,,Montserrat Walking Tour with Tapas & Wine,,Barcelona: City Explorer Pass"
423,15615.0,Gaudí 4D Experience Tickets,"Skip-the-Line Tickets to the World of Banksy,,La Pedrera Premium Tickets,,PortAventura Park & Ferrari Land Tickets,,Park Güell Timed Entry Tickets,,Sagrada Familia and Park Güell Combo Tickets,,Fast Track Guided Tour of Sagrada Familia,,Barcelona Erotic Museum Tickets: Skip The Line,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Barcelona: City Explorer Pass"
424,14521.0,Tickets to the Museum of Contemporary Art of Barcelona (MACBA),"Barcelona Erotic Museum Tickets: Skip The Line,,Entry Tickets to Moco Museum Barcelona with Access to Banksy Artworks,,Barcelona Articket Passport: Admission to 6 museums,,Wax Museum Barcelona: Skip the Line Ticket,,Barcelona All Inclusive Card: Museums & Transportation,,Girona & Figueres and Dali Museum Day Trip from Barcelona,,Tickets to Barcelona Aquarium,,Early Access Guided Tour to Montserrat Monastery from Barcelona,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery"
425,8860.0,Sant Pau Moderniste Site Tickets,"FC Barcelona: Camp Nou Stadium & Museum Tour,,Casa Batlló Entry Tickets - Silver,,La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,Poble Espanyol,,La Pedrera Premium Tickets,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Casa Batlló Timed Entry Ticket,,Casa Mila-La Pedrera Night Experience,,Casa Vicens - Gaudi's First House"
426,3390.0,FC Barcelona: Camp Nou Stadium & Museum Tour,"FC Barcelona: Camp Nou Stadium & Museum Tour,,Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,,Camp Nou Tour Plus & Sport Tickets,,Camp Nou Players Experience & Museum Tour,,The Barcelona Pass - Unlimited Attractions Pass,,La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,Casa Batlló Entry Tickets - Silver,,ALL-INCLUSIVE CAMP NOU TOUR PLUS,,Teleferic De Montjuic/ Montjuic Cable Car"
427,7677.0,Barcelona Bus Turistic: 1 or 2 Day Hop-On-Hop-Off Tour,"Barcelona City Tour : 1 or 2 Day Hop-On-Hop-Off Tour,,Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,,The Barcelona Pass - Unlimited Attractions Pass,,FC Barcelona: Camp Nou Experience - Anytime Entry,,ALL-INCLUSIVE CAMP NOU TOUR PLUS,,Camp Nou Tour Plus & Sport Tickets,,Camp Nou Players Experience & Museum Tour,,Barcelona: City Explorer Pass,,FC Barcelona: Camp Nou Stadium & Museum Tour"
428,14867.0,Salvador Dalì Portlligat House: Guided Tour,"Fast Track Bilingual Guided Tour of Sagrada Familia,,Casa Amatller Audioguide tour,,Casa Amatller Guided Tour,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,Cathedral of Girona & the Church of Sant Félix Tour,,Fast Track Guided Tour of Sagrada Familia with Tower Access,,Fast Track Guided Tour of Sagrada Familia,,Tour of Medieval Girona,,Park Guell Guided Tour with No Wait Entrance"
429,7681.0,Palau De La Musica Catalana,"Fast Track Guided Tour of Sagrada Familia,,Casa Amatller Guided Tour,,Casa Amatller Audioguide tour,,Fast Track Bilingual Guided Tour of Sagrada Familia,,Park Guell Guided Tour with No Wait Entrance,,The Hidden Pedrera Guided Tour,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery,,Monumental Girona Tour"
430,9319.0,PortAventura World: 3 Parks/3 Days,"PortAventura World Multi-Day Pass,,PortAventura Park & Ferrari Land Tickets,,Park Güell Timed Entry Tickets,,Casa Batlló Timed Entry Ticket,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Barcelona: City Explorer Pass,,Monumental Girona Tour,,Fast Track Guided Tour of Sagrada Familia,,Casa Amatller Guided Tour"
431,17257.0,Casa Amatller Audioguide tour,"Fast Track Bilingual Guided Tour of Sagrada Familia,,Salvador Dalì Portlligat House: Guided Tour,,Casa Amatller Guided Tour,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,Cathedral of Girona & the Church of Sant Félix Tour,,Fast Track Guided Tour of Sagrada Familia with Tower Access,,Fast Track Guided Tour of Sagrada Familia,,Tour of Medieval Girona,,Park Guell Guided Tour with No Wait Entrance"
432,3816.0,Fast Track Bilingual Guided Tour of Sagrada Familia,"Fast Track Guided Tour of Sagrada Familia,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,Fast Track Guided Tour of Sagrada Familia with Tower Access,,Casa Amatller Guided Tour,,Casa Amatller Audioguide tour,,Salvador Dalì Portlligat House: Guided Tour,,Cathedral of Girona & the Church of Sant Félix Tour,,Palau De La Musica Catalana,,Tour of Medieval Girona"
433,10773.0,Park Guell Guided Tour with No Wait Entrance,"Park Güell Guided Tour with Skip-the-Line Access,,Small-Group Dali Museum Barcelona Guided Tour,,The Hidden Pedrera Guided Tour,,Bohemian Barcelona Walking Tour & Picasso Museum Guided Tour,,Casa Amatller Audioguide tour,,Park Güell Timed Entry Tickets,,Casa Amatller Guided Tour,,Fast Track Bilingual Guided Tour of Sagrada Familia,,Palau De La Musica Catalana"
434,9985.0,PortAventura Park and Ferrari Land with Return Transfers,"Teleferic De Montjuic/ Montjuic Cable Car,,Fast Track Guided Tour of Sagrada Familia,,Barcelona Erotic Museum Tickets: Skip The Line,,Monumental Girona Tour,,Casa Batlló Timed Entry Ticket,,Casa Amatller Guided Tour,,Park Güell Timed Entry Tickets,,Barcelona: City Explorer Pass,,FC Barcelona: Camp Nou Experience - Anytime Entry"
435,8991.0,La Pedrera Premium Tickets,"La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,Casa Mila-La Pedrera Night Experience,,Sant Pau Moderniste Site Tickets,,FC Barcelona: Camp Nou Stadium & Museum Tour,,Casa Vicens - Gaudi's First House,,The Barcelona Pass - Unlimited Attractions Pass,,Gaudí 4D Experience Tickets,,Casa Batlló Entry Tickets - Silver,,Park Güell Timed Entry Tickets"
436,13068.0,The Hidden Pedrera Guided Tour,"Park Guell Guided Tour with No Wait Entrance,,Small-Group Dali Museum Barcelona Guided Tour,,The Unseen Pedrera Guided Tour,,Park Güell Guided Tour with Skip-the-Line Access,,Bohemian Barcelona Walking Tour & Picasso Museum Guided Tour,,Palau De La Musica Catalana,,La Pedrera Premium Tickets,,Fast Track Guided Tour of Sagrada Familia,,Casa Amatller Audioguide tour"
437,14947.0,Hiking Trails and Tossa de Mar Tour in Costa Brava,"Montserrat Monastery Tour + Hiking Off the Beaten Path,,Medieval Villages and La Garrotxa Volcanic Zone Hiking Tour,,El Penedès Hike & Wines Tour,,Vall de Núria Pyrenees Hiking Tour,,Rural Catalonia Hiking Tour and Rupit Medieval Town Experience,,Early-Morning Express : Montserrat Guided Tour,,Montserrat Tour with Wine Tasting,,Montserrat Walking Tour with Tapas & Wine,,Barcelona: City Explorer Pass"
438,3436.0,Barcelona City Tour : 1 or 2 Day Hop-On-Hop-Off Tour,"Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,,Barcelona Bus Turistic: 1 or 2 Day Hop-On-Hop-Off Tour,,The Barcelona Pass - Unlimited Attractions Pass,,FC Barcelona: Camp Nou Experience - Anytime Entry,,ALL-INCLUSIVE CAMP NOU TOUR PLUS,,Camp Nou Tour Plus & Sport Tickets,,Camp Nou Players Experience & Museum Tour,,Barcelona: City Explorer Pass,,FC Barcelona: Camp Nou Stadium & Museum Tour"
439,9497.0,Fast Track Guided Tour to Sagrada Familia with Tower Access,"Fast Track Guided Tour of Sagrada Familia,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,Fast Track Guided Tour of Sagrada Familia with Tower Access,,Casa Amatller Guided Tour,,Casa Amatller Audioguide tour,,Salvador Dalì Portlligat House: Guided Tour,,Cathedral of Girona & the Church of Sant Félix Tour,,Palau De La Musica Catalana,,Tour of Medieval Girona"
440,7563.0,Park Güell Timed Entry Tickets,"PortAventura Park & Ferrari Land Tickets,,Gaudí 4D Experience Tickets,,PortAventura World Multi-Day Pass,,Park Guell Guided Tour with No Wait Entrance,,PortAventura World: 3 Parks/3 Days,,La Pedrera Premium Tickets,,Park Güell Guided Tour with Skip-the-Line Access,,Skip-the-Line Tickets to the World of Banksy,,Sagrada Familia and Park Güell Combo Tickets"
441,16422.0,Camp Nou Tour Plus & Sport Tickets,"Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,,FC Barcelona: Camp Nou Experience - Anytime Entry,,FC Barcelona: Camp Nou Stadium & Museum Tour,,Camp Nou Players Experience & Museum Tour,,Barcelona City Tour : 1 or 2 Day Hop-On-Hop-Off Tour,,The Barcelona Pass - Unlimited Attractions Pass,,ALL-INCLUSIVE CAMP NOU TOUR PLUS,,Barcelona: City Explorer Pass,,Barcelona Bus Turistic: 1 or 2 Day Hop-On-Hop-Off Tour"
442,10338.0,Casa Batlló Timed Entry Ticket,"Casa Batlló Timed Entry Ticket,,Casa Batlló Entry Tickets - Gold,,Casa Batlló Entry Tickets - Silver,,Casa Mila-La Pedrera Night Experience,,Casa Vicens - Gaudi's First House,,La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,La Pedrera Premium Tickets,,The Barcelona Pass - Unlimited Attractions Pass,,FC Barcelona: Camp Nou Experience - Anytime Entry"
443,9040.0,FC Barcelona: Camp Nou Experience - Anytime Entry,"FC Barcelona: Camp Nou Stadium & Museum Tour,,Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,,Camp Nou Tour Plus & Sport Tickets,,Camp Nou Players Experience & Museum Tour,,The Barcelona Pass - Unlimited Attractions Pass,,La Pedrera - Casa Mila: Skip the Line Ticket + Audioguide,,Casa Batlló Entry Tickets - Silver,,ALL-INCLUSIVE CAMP NOU TOUR PLUS,,Teleferic De Montjuic/ Montjuic Cable Car"
444,10117.0,Fast Track Guided Tour of Sagrada Familia,"Fast Track Guided Tour of Sagrada Familia,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,Fast Track Guided Tour of Sagrada Familia with Tower Access,,Casa Amatller Guided Tour,,Casa Amatller Audioguide tour,,Salvador Dalì Portlligat House: Guided Tour,,Cathedral of Girona & the Church of Sant Félix Tour,,Palau De La Musica Catalana,,Tour of Medieval Girona"
445,14454.0,Barcelona Erotic Museum Tickets: Skip The Line,"Tickets to the Museum of Contemporary Art of Barcelona (MACBA),,Entry Tickets to Moco Museum Barcelona with Access to Banksy Artworks,,Barcelona Articket Passport: Admission to 6 museums,,Wax Museum Barcelona: Skip the Line Ticket,,Barcelona All Inclusive Card: Museums & Transportation,,Girona & Figueres and Dali Museum Day Trip from Barcelona,,Tickets to Barcelona Aquarium,,Early Access Guided Tour to Montserrat Monastery from Barcelona,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery"
446,14862.0,Monumental Girona Tour,"Girona Tour: Jewish Quarter & City Walls,,Tour of Medieval Girona,,Girona: Arab Baths Tour,,Dali's Figueres and Girona,,Casa Amatller Audioguide tour,,Small-Group Dali Museum Barcelona Guided Tour,,Park Guell Guided Tour with No Wait Entrance,,Palau De La Musica Catalana,,Fast Track Guided Tour to Sagrada Familia with Tower Access"
447,17256.0,Casa Amatller Guided Tour,"Fast Track Bilingual Guided Tour of Sagrada Familia,,Casa Amatller Audioguide tour,,Salvador Dalì Portlligat House: Guided Tour,,Fast Track Guided Tour to Sagrada Familia with Tower Access,,Cathedral of Girona & the Church of Sant Félix Tour,,Fast Track Guided Tour of Sagrada Familia with Tower Access,,Fast Track Guided Tour of Sagrada Familia,,Tour of Medieval Girona,,Park Guell Guided Tour with No Wait Entrance"
448,15088.0,Barcelona: City Explorer Pass,"Barcelona City Tour : 1 or 2 Day Hop-On-Hop-Off Tour,,The Barcelona Pass - Unlimited Attractions Pass,,FC Barcelona: Camp Nou Experience - Anytime Entry,,ALL-INCLUSIVE CAMP NOU TOUR PLUS,,Camp Nou Tour Plus & Sport Tickets,,Camp Nou Players Experience & Museum Tour,,Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,,Barcelona Bus Turistic: 1 or 2 Day Hop-On-Hop-Off Tour,,FC Barcelona: Camp Nou Stadium & Museum Tour"
449,10894.0,Barcelona City Tour : Hop-On-Hop-Off Tour + Camp Nou Tickets,"Barcelona City Tour : 1 or 2 Day Hop-On-Hop-Off Tour,,FC Barcelona: Camp Nou Experience - Anytime Entry,,Barcelona Bus Turistic: 1 or 2 Day Hop-On-Hop-Off Tour,,FC Barcelona: Camp Nou Stadium & Museum Tour,,Camp Nou Tour Plus & Sport Tickets,,Camp Nou Players Experience & Museum Tour,,The Barcelona Pass - Unlimited Attractions Pass,,ALL-INCLUSIVE CAMP NOU TOUR PLUS,,Barcelona: City Explorer Pass"
450,13689.0,Catedral de Barcelona: Admission Ticket,"Montserrat Monastery and Sagrada Familia Barcelona Tour,,Barcelona Erotic Museum Tickets: Skip The Line,,Tickets to Barcelona Aquarium,,Barcelona Articket Passport: Admission to 6 museums,,Girona & Figueres and Dali Museum Day Trip from Barcelona,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery,,Hola Barcelona Travel Card,,From Barcelona: Montserrat Afternoon Trip with Cogwheel Train Ride,,Tickets to the Museum of Contemporary Art of Barcelona (MACBA)"
451,3398.0,Bohemian Barcelona Walking Tour & Picasso Museum Guided Tour,"Park Guell Guided Tour with No Wait Entrance,,Park Güell Guided Tour with Skip-the-Line Access,,The Hidden Pedrera Guided Tour,,Small-Group Dali Museum Barcelona Guided Tour,,Fast Track Bilingual Guided Tour of Sagrada Familia,,Casa Amatller Guided Tour,,Palau De La Musica Catalana,,Casa Amatller Audioguide tour,,Fast Track Guided Tour to Sagrada Familia with Tower Access"
452,10193.0,Barcelona Articket Passport: Admission to 6 museums,"Tickets to the Museum of Contemporary Art of Barcelona (MACBA),,Entry Tickets to Moco Museum Barcelona with Access to Banksy Artworks,,Barcelona Erotic Museum Tickets: Skip The Line,,Wax Museum Barcelona: Skip the Line Ticket,,Barcelona All Inclusive Card: Museums & Transportation,,Girona & Figueres and Dali Museum Day Trip from Barcelona,,Tickets to Barcelona Aquarium,,Early Access Guided Tour to Montserrat Monastery from Barcelona,,TransMontserrat Card: Train from Barcelona, Cog-Wheel & Self-Guided Tour of the Monastery"
